ExtractDate,OrganisationURI,OrganisationLabel,ServiceTypeURI,ServiceTypeLabel,Fleet,Vehicle,Fuel,Dist.Run,MPG,Type
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,404,WELFARE   ,7765.35,32393K,11.78,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,403,WELFARE   ,5439.21,19167K*,10.06,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,408,WELFARE   ,5059.1,20304M,18.24,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,400,WELFARE   ,7369.3,28771K,11.03,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2221,LARGE VAN ,555.09,2145M*,19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4607,HOOKLOADER,16450.95,28880K,4.96,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4608,LARGE VAN ,13039.92,24956K,5.41,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4609,HOOKLOADER,15027.07,28171K,5.29,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ58FLR  ,GULLY TANK,552.04,1439K,7.36,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8515,SML SWEEPE,818.01,1273M,7.07,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3104,MED TIPPER,2232.75,12340K,15.61,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2222,LARGE VAN ,911.43,5642M,28.14,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2219,MED VAN   ,391.37,1547M*,21.02,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2218,MED VAN   ,262.45,816M*,16.75,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2217,MED VAN   ,380.46,1308M,15.63,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1877,MED VAN   ,2256.87,19947M,40.17,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1878,MED VAN   ,3354.32,19128M,25.92,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8522,SML SWEEPE,2341.93,2974M,5.77,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ59LZX  ,HOIST     ,614.99,4081K*,20.46,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2223,LARGE VAN ,600.39,3438M,26.03,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2224,LARGE VAN ,332.83,1271M,17.36,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2225,LARGE VAN ,528.16,1899M,16.34,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ61DWK  ,LARGE TIPP,1367.09,5844K*,12.96,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,277,WELFARE   ,4793.82,20035M,19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,281,WELFARE   ,3687.9,16501M,20.34,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,276,WELFARE   ,4009.47,18608M,21.1,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,275,WELFARE   ,3838.74,15999M,18.94,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,282,WELFARE   ,5479.77,22685M,18.82,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,280,WELFARE   ,5548.9,24003M,19.66,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,279,WELFARE   ,4454.52,19816M,20.22,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,278,WELFARE   ,3291.23,13595M,18.78,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,283,WELFARE   ,4332.23,19299M,20.25,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,274,WELFARE   ,5019.15,20837M,18.87,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,272,WELFARE   ,4585.95,21902M,21.71,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,273,WELFARE   ,3750.74,16167M,19.59,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,270,WELFARE   ,3126.57,14114M,20.52,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,271,WELFARE   ,3823.25,17795M,21.16,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ62KVY  ,GULLY TANK,11893.79,31980M,12.22,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1963,FLATBACK  ,1670.14,7643M,20.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1962,FLATBACK  ,1092.78,6095M,25.35,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YJ63YZE  ,GULLY TANK,11614.3,27810M*,10.96,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,465,WELFARE BU,694.59,2579M*,18.61,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,463,WELFARE BU,554.88,2232M*,20.69,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,462,WELFARE BU,489.07,1851M*,19.47,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,461,WELFARE BU,411.53,1339M*,17.51,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,464,WELFARE BU,690.07,2718M*,17.92,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,467,WELFARE BU,519.41,1843M*,18.29,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,469,WELFARE BU,441.85,1688M*,19.75,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,468,WELFARE BU,332.69,1009M*,16.6,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,471,WELFARE BU,660.46,2636M*,19.99,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,470,WELFARE BU,379.27,1217M*,17.17,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,472,WELFARE BU,324.04,948M*,16.63,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,473,WELFARE BU,345.04,965M*,15.66,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,474,WELFARE BU,130,235M*,16.43,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,476,WELFARE BU,349.4,1215M*,18.93,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,475,WELFARE BU,117.85,ERROR,,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,466,WELFARE BU,316.83,1099M*,19.35,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,477,WELFARE BU,240.89,696M*,17.99,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,479,WELFARE BU,127.87,300M*,21.51,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,478,WELFARE BU,201.25,587M*,19.08,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,481,WELFARE BU,128.67,213M*,15.21,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78534,MED TIPPER,948.98,4944M,23.68,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,309,MPV       ,189.27,1324M,31.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784425,3 AXLE BIN,1349.12,1326K,2.78,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784428,3 AXLE BIN,922.91,916K*,3.05,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784433,3 AXLE BIN,2732.96,3029K*,3.23,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2623,MED TIPPER,350.95,3083M*,46.57,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,360,MINIBUS   ,2617.66,13682M,23.76,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1111,SMALL VAN ,794.05,7066M,40.45,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YK10WSF  ,MINIBUS   ,195,799M*,27.94,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8517,SML SWEEPE,10443.94,8345M,3.63,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8530,SML SWEEPE,7976.96,8416H,1.06,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8531,SML SWEEPE,7427.96,8188H,1.1,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8532,SML SWEEPE,7650.35,9613H,1.26,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8533,SML SWEEPE,6394.06,8116H,1.27,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8534,SML SWEEPE,3696.23,5745H,1.55,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8535,SML SWEEPE,7061.14,8540H,1.21,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YK12HAU  ,LARGE TIPP,2231.39,6996K*,9.1,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1127,SMALL VAN ,588.14,4936M,38.15,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5026,18TN D/M  ,2987.67,6490K*,6.46,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5029,18TN D/M  ,3074.74,7547K*,7.27,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5030,18TN D/M  ,2589.67,6651K*,7.6,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5027,18TN D/M  ,2200.04,5001K*,6.86,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5032,18TN D/M  ,2286.31,5902K*,7.78,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5031,18TN D/M  ,2552.01,6144K*,7.21,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5033,18TN D/M  ,1915.96,4505K*,7.11,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5035,18TN D/M  ,2225.49,4496K*,6.06,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5028,18TN D/M  ,2465.47,5490K*,6.6,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5034,18TN D/M  ,2311.75,5949K*,7.43,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5036,18TN D/M  ,2261.7,6431K*,8.67,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5037,18TN D/M  ,2043.27,4162K*,6.07,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5039,18TN D/M  ,2629.3,5973K*,6.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5040,18TN D/M  ,2052.66,5041K*,7.51,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5038,18TN D/M  ,3119.67,4458K*,4.25,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5041,18TN D/M  ,2501.34,4166K*,5.03,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5042,18TN D/M  ,2240.82,4533K*,5.97,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5043,18TN D/M  ,1359.77,2913K*,6.75,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,5044,18TN D/M  ,1913.94,5615K*,8.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1844,LARGE VAN ,1552.45,8717M,25.52,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1845,LARGE VAN ,1914.69,9835M,23.35,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78004,SMALL VAN ,232.16,1642M,32.15,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,2106,MED TIPPER,105.29,592K,15.88,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4500,3 AXLE BIN,2143.63,3180K,4.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1929,MED TIPPER,229.21,2220M*,61.45,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,0474D    ,WELFARE   ,1980.43,12487K,17.81,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,3401,LARGE TIPP,1288.48,6520K,14.29,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,179,SMALL VAN ,44.68,463M,47.1,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4100,FLATBACK  ,1435.47,4702M,14.89,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,732,SMALL VAN ,208.16,2228M,48.65,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4448,3 AXLE BIN,14661.1,16072K,3.1,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4446,3 AXLE BIN,17058.94,19276K,3.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4447,3 AXLE BIN,15363.98,18074K,3.32,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4451,3 AXLE BIN,15324.01,16786K,3.09,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4454,3 AXLE BIN,13912.47,15868K,3.22,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4452,3 AXLE BIN,14744.4,16158K*,3.13,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4450,3 AXLE BIN,5085.26,5404K,3,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4449,3 AXLE BIN,9118.89,11786K*,3.66,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,8519,SML SWEEPE,2489.75,2250M,4.11,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1867,LARGE VAN ,1605.08,8704M,24.65,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,983,SMALL VAN ,120.48,820M,30.94,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78074,MINIBUS   ,797,7145K,25.32,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1956,MED VAN   ,1875.85,9004M,21.82,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1957,MED VAN   ,2191.06,10827M,22.46,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1958,FLATBACK  ,903.37,5319M,26.76,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,776,SMALL VAN ,742.89,8027M,49.11,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,791,SMALL VAN ,518.86,5783M,50.66,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1104,SMALL VAN ,1406.46,10388M,33.57,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1108,SMALL VAN ,947.18,5813M*,29.31,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1103,SMALL VAN ,663.99,3432M,23.49,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1106,SMALL VAN ,1164.35,7814M,30.5,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1107,SMALL VAN ,1006.27,5977M,27,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1105,SMALL VAN ,1113.67,6872M,28.05,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,770,SMALL VAN ,660.76,7165M,49.29,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,784,SMALL VAN ,803.98,8423M,47.62,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,771,SMALL VAN ,1289.05,16022M,56.5,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YK58YZE  ,MED VAN   ,734.39,3764M,23.3,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4475,3 AXLE BIN,17663.39,18079K,2.89,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4477,3 AXLE BIN,14355.86,15644K,3.08,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4478,3 AXLE BIN,14901.23,14513K*,2.77,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4476,3 AXLE BIN,14669.24,17280K,3.33,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4479,3 AXLE BIN,12675.02,12421K,2.77,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4474,3 AXLE BIN,17152.24,19394K,3.19,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,4480,3 AXLE BIN,13685.74,14568K*,3.02,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,78058,LARGE VAN ,6697.48,33081M,22.45,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,YK6JKKF  ,MED TIPPER,2985.27,12102M,18.43,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1954,FLATBACK  ,730.1,7306M,45.49,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1953,FLATBACK  ,1144.22,5405M,21.47,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1466,MED VAN   ,675.72,7117M,47.87,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,769,SMALL VAN ,430.46,4736M,50.01,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1463,MED VAN   ,1261.81,7056M,25.42,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1464,MED VAN   ,984.48,5154M,23.8,D
11/03/2015,http://opendatacommunities.org/id/metropolitan-district-council/leeds,Leeds,http://id.esd.org.uk/subject/7539,Fleet Management,1468,MED VAN   ,322.88,1582M,22.27,D
